20100110,91,18,120,2,5,94.07,95,570
20100110,51,215,36,1,2,36.58,71,852
20100110,30,132,0,0,0,59.74,18,108
20100110,52,95,15,2,1,44.83,51,510
20100110,203,19,108,1,5,66.17,93,1302
20100110,83,135,19,2,1,94.44,13,195
20100110,146,32,108,1,5,1.44,89,890
20100110,176,4,30,1,2,95.25,72,720
20100110,205,33,16,2,1,3.72,79,711
20100110,0,171,78,2,4,20.09,47,658
20100111,161,120,81,2,4,27.12,21,105
20100111,139,204,85,2,4,95.98,18,216
20100111,50,98,7,1,1,76.23,45,540
20100111,81,166,48,2,2,36.5,15,150
20100111,233,95,92,2,4,43.75,67,402
20100111,241,204,120,2,5,75.27,48,720
20100111,9,141,28,1,2,66.28,56,392
20100111,242,66,100,2,4,62.55,64,512
20100111,156,124,15,2,1,60.1,18,144
20100111,16,188,54,1,3,74.2,70,490
20100111,229,243,114,2,5,49.09,38,304
20100111,51,80,26,1,2,71.63,16,128
20100111,238,3,42,2,2,24.11,97,1455
20100111,165,133,105,1,5,65.03,42,630
20100111,66,89,68,1,4,84.36,93,651
20100111,98,60,57,2,3,49.13,6,42
20100111,25,31,34,1,2,2.64,92,644
20100111,68,239,25,1,2,41.83,1,6
20100111,25,224,67,2,3,83.59,66,792
20100111,192,18,54,1,3,25.77,78,546
20100111,161,149,102,1,5,88.81,50,750
20100111,111,2,50,1,3,52.11,62,930
20100111,158,80,104,1,5,72.35,88,1320
20100111,103,34,71,1,4,72.85,79,711
20100111,151,176,60,2,3,11.15,97,582
20100112,221,130,24,1,2,38.15,72,576
20100112,244,63,115,2,5,93.91,89,1246
20100112,70,114,30,1,2,89.21,40,440
20100112,107,184,42,2,2,1.05,35,350
20100112,225,12,48,2,2,24.36,27,324
20100112,137,20,47,2,2,44.9,55,275
20100112,66,187,17,2,1,4.27,96,1344
20100112,97,216,109,1,5,33.07,25,350
20100112,241,82,53,1,3,62.3,23,184
20100112,70,48,97,2,4,49.73,85,680
20100112,208,70,107,1,5,20.97,36,252
20100112,194,179,79,2,4,58.39,51,459
20100112,58,25,20,1,2,21.34,76,760
20100112,93,139,54,1,3,61.29,31,310
20100112,217,55,118,2,5,19.58,23,184
20100112,96,234,22,1,2,13.92,91,819
20100112,244,191,23,1,2,65.23,15,120
20100112,245,234,26,1,2,90.02,81,972
20100112,76,75,94,2,4,62.26,63,315
20100112,119,248,62,2,3,73.34,68,816
20100112,190,155,120,2,5,17.65,92,1012
20100113,72,154,2,1,1,55.46,5,25
20100113,218,31,1,1,1,60.47,60,360
20100113,229,140,64,2,3,14.48,6,54
20100113,147,101,70,1,4,28.25,87,1131
20100113,54,165,72,1,4,42.93,4,44
20100113,8,164,6,1,1,83.88,36,504
20100113,224,96,62,2,3,79.27,99,1188
20100113,171,154,101,1,5,90.08,26,130
20100113,46,26,83,2,4,95.18,99,495
20100113,117,148,59,2,3,29.21,4,40
20100113,94,198,40,2,2,23.1,55,385
20100113,164,53,94,2,4,60.52,13,182
20100113,93,101,57,2,3,1.1,91,637
20100113,79,123,20,1,2,72.96,98,1078
20100113,124,13,39,2,2,95.16,60,480
20100113,171,133,32,1,2,76.71,11,66
20100113,47,25,9,1,1,55.93,44,352
20100113,131,71,74,1,4,95.6,45,450
20100113,205,56,119,2,5,28.38,19,228
20100113,169,136,7,1,1,90.52,18,180
20100113,228,189,16,2,1,41.54,9,117
20100113,131,92,13,2,1,28.92,42,588
20100113,138,202,63,2,3,75.32,14,154
20100113,18,57,105,1,5,54.7,26,130
20100113,59,135,117,2,5,16.31,13,117
20100113,0,8,54,1,3,7.45,83,913
20100113,45,85,80,2,4,64.23,19,247
20100114,21,28,24,1,2,79.98,17,238
20100114,183,135,1,1,1,20.41,86,1118
20100114,80,83,116,2,5,21.77,26,234
20100114,142,49,105,1,5,26.67,9,63
20100114,82,135,97,2,4,39.29,33,165
20100114,15,89,0,0,0,48.99,11,110
20100114,169,8,70,1,4,99.44,22,198
20100114,7,124,11,1,1,6.69,89,1335
20100114,245,202,102,1,5,77.46,18,252
20100114,23,244,100,2,4,81.14,62,310
20100114,194,203,112,2,5,82.48,90,720
20100114,181,0,49,2,2,85.02,89,801
20100114,39,66,47,2,2,30.43,46,552
20100114,128,183,45,2,2,57.49,43,215
20100114,247,9,9,1,1,48.93,59,295
20100114,148,111,27,1,2,87.52,20,140
20100114,136,188,120,2,5,95.96,42,546
20100114,1,234,59,2,3,96,39,273
20100114,0,156,30,1,2,77.91,6,42
20100114,158,220,109,1,5,78.64,75,450
20100114,161,54,43,2,2,49.81,36,180
20100114,113,224,103,1,5,31.82,54,702
20100114,10,10,28,1,2,35.49,25,125
20100114,84,123,116,2,5,70.11,31,403
20100115,94,65,45,2,2,38.4,68,680
20100115,38,29,60,2,3,69.74,99,495
20100115,32,248,69,1,4,45.96,60,660
20100115,115,227,13,2,1,47.95,29,145
20100115,89,26,13,2,1,79.72,92,736
20100115,230,69,10,1,1,27.86,17,238
20100115,171,232,38,2,2,31.24,41,369
20100115,246,239,62,2,3,6.11,69,552
20100115,147,171,38,2,2,33.83,24,144
20100115,202,35,70,1,4,95.72,81,648
20100115,237,221,36,1,2,21.72,34,442
20100115,107,189,27,1,2,57.16,86,602
20100115,226,68,78,2,4,82.74,28,364
20100115,145,19,48,2,2,12.33,49,245
20100115,108,6,66,2,3,36.75,49,245
20100115,228,49,111,1,5,74.58,87,783
20100115,108,126,40,2,2,74.73,36,432
20100115,92,61,62,2,3,64.73,55,495
20100115,97,173,117,2,5,39.07,3,21
20100115,59,116,95,2,4,33.46,52,676
20100115,108,217,43,2,2,70.37,7,98
20100115,64,28,90,2,4,67.42,81,567
20100115,225,139,108,1,5,73.13,5,75
20100115,91,115,57,2,3,94.22,92,1104
20100115,107,114,74,1,4,84.59,55,440
20100116,183,133,74,1,4,24.08,34,204
20100116,152,27,38,2,2,11.74,64,576
20100116,119,54,9,1,1,36.41,65,715
20100116,74,205,28,1,2,38.93,13,130
20100116,122,169,15,2,1,35.8,17,85
20100116,69,88,7,1,1,1.07,63,756
20100116,103,141,70,1,4,79.98,74,370
20100116,1,222,85,2,4,91.3,97,873
20100116,226,183,114,2,5,27.94,71,710
20100116,133,193,46,2,2,28.31,45,315
20100116,66,106,55,2,3,83.26,18,180
20100116,219,51,53,1,3,90.61,75,600
20100116,205,121,18,2,1,17.73,24,360
20100116,198,176,76,2,4,40.11,81,1053
20100116,18,31,23,1,2,80.37,31,341
20100116,99,209,36,1,2,62.51,96,864
20100116,150,66,99,2,4,70.72,66,792
20100116,156,118,120,2,5,50.32,14,196
20100116,100,151,23,1,2,73.75,53,530
20100116,121,176,38,2,2,60.94,24,120
20100116,43,161,103,1,5,75.18,65,325
20100116,33,20,83,2,4,4.17,26,234
20100116,182,8,66,2,3,74.29,80,1120
20100116,145,74,33,1,2,1.12,56,336
20100116,98,218,44,2,2,45.14,60,540
20100116,216,97,47,2,2,94.61,51,561
20100116,227,8,103,1,5,78.68,78,390
20100116,113,10,90,2,4,83.6,11,55
20100116,128,108,91,2,4,66.83,94,846
20100117,231,26,25,1,2,91.25,48,240
20100117,163,176,104,1,5,0.03,18,234
20100117,18,84,3,1,1,23.77,13,117
20100117,55,165,57,2,3,41.4,57,855
20100117,159,36,105,1,5,79.49,91,819
20100117,182,136,40,2,2,21.98,60,300
20100117,104,192,64,2,3,9.5,32,192
20100117,222,11,50,1,3,65.81,17,136
20100117,55,0,47,2,2,87.31,95,475
20100117,59,32,12,2,1,48.33,28,252
20100117,141,216,103,1,5,86.13,25,150
20100117,193,67,21,1,2,19.45,52,780
20100117,140,227,108,1,5,51.47,75,450
20100117,43,105,55,2,3,36.26,33,396
20100117,53,166,88,2,4,54.01,52,416
20100117,202,230,16,2,1,33.84,12,168
20100117,194,143,69,1,4,97.26,25,225
20100117,192,124,91,2,4,36.15,5,70
20100117,149,248,65,2,3,13.52,48,720
20100117,22,137,91,2,4,25.41,49,735
20100117,238,195,39,2,2,39,31,279
20100117,133,239,109,1,5,98.23,60,780
20100117,218,42,61,2,3,37.84,94,846
20100117,188,91,114,2,5,73.38,90,1350
20100118,36,194,44,2,2,13.69,75,1050
20100118,223,74,99,2,4,83.87,70,910
20100118,154,29,30,1,2,39.02,72,720
20100118,92,233,26,1,2,99.75,15,75
20100118,158,56,58,2,3,60.98,54,324
20100118,234,5,100,2,4,30.94,53,742
20100118,149,161,119,2,5,20.06,92,736
20100118,191,103,87,2,4,57.26,92,552
20100118,69,141,29,1,2,30.57,70,560
20100118,237,119,16,2,1,25.91,51,561
20100118,208,133,101,1,5,96.06,70,1050
20100118,53,205,23,1,2,50.21,69,621
20100118,208,67,33,1,2,69.96,56,336
20100118,12,46,70,1,4,34.21,43,602
20100118,199,19,118,2,5,51.73,90,1170
20100118,68,143,53,1,3,5.96,86,516
20100118,189,91,46,2,2,80.13,10,130
20100118,143,167,24,1,2,87.47,72,648
20100118,13,4,22,1,2,88.31,74,962
20100118,17,220,34,1,2,66.21,62,496
20100118,125,181,62,2,3,44.55,38,190
20100118,204,174,46,2,2,50.3,13,104
20100118,83,210,91,2,4,49,4,60
20100118,136,48,3,1,1,71.77,59,590
20100118,61,148,35,1,2,47.2,1,13
20100119,194,43,21,1,2,0.29,87,609
20100119,120,132,109,1,5,13.37,47,329
20100119,177,228,63,2,3,45.03,30,360
20100119,249,20,17,2,1,56.43,76,988
20100119,82,132,119,2,5,60.81,72,504
20100119,31,239,104,1,5,86.2,36,540
20100119,70,206,89,2,4,14.45,55,825
20100119,200,47,52,1,3,35.41,43,258
20100119,158,245,32,1,2,56.99,75,825
20100119,121,245,18,2,1,43.79,20,140
20100119,200,149,82,2,4,30.28,24,216
20100119,76,65,120,2,5,78.78,23,276
20100119,172,104,26,1,2,94.05,44,396
20100119,77,98,26,1,2,98.31,59,885
20100119,228,212,57,2,3,69.72,51,663
20100119,25,224,105,1,5,65.97,58,812
20100119,49,51,81,2,4,48.8,24,240
20100119,189,87,83,2,4,26.93,38,418
20100119,227,137,118,2,5,17.55,22,198
20100119,186,70,69,1,4,46.99,76,532
20100120,24,225,59,2,3,74.18,74,962
20100120,16,230,105,1,5,55.35,96,1152
20100120,150,45,24,1,2,28.3,53,371
20100120,123,106,94,2,4,50.29,5,25
20100120,202,155,83,2,4,21.15,27,378
20100120,41,33,47,2,2,89.69,12,156
20100120,58,37,38,2,2,72.44,60,660
20100120,170,201,117,2,5,3.33,70,420
20100120,2,107,106,1,5,43.32,14,98
20100120,222,82,20,1,2,21.66,57,798
20100120,166,177,39,2,2,75.93,75,750
20100120,138,186,20,1,2,36.93,83,581
20100120,169,210,61,2,3,19.69,86,602
20100120,112,130,99,2,4,54.11,44,660
20100120,164,230,82,2,4,60.23,85,680
20100120,189,128,10,1,1,32.07,78,1014
20100120,109,127,1,1,1,36.46,24,336
20100120,37,87,9,1,1,9.98,28,420
20100120,103,226,57,2,3,11.41,49,637
20100120,0,20,26,1,2,75.33,54,486
20100120,192,223,31,1,2,69.22,29,203
20100120,115,143,37,1,2,49.11,82,820
20100120,128,67,99,2,4,99.12,14,70
20100120,229,240,53,1,3,92.13,56,336
20100120,47,102,109,1,5,11.81,67,804
20100120,97,12,94,2,4,45.59,19,114
20100120,52,201,105,1,5,17.89,2,30
20100120,116,232,85,2,4,71.17,56,616
20100120,111,191,102,1,5,65.25,72,1080
20100120,5,106,96,2,4,62.16,21,105
20100120,36,72,82,2,4,33.82,54,324
20100120,219,109,49,2,2,41.2,41,533
20100120,131,93,13,2,1,77.85,86,602
20100120,52,101,45,2,2,14.06,11,66
20100120,5,15,71,1,4,2.52,19,95
20100120,180,192,119,2,5,21.8,81,1215
20100120,132,113,53,1,3,22.54,50,300
20100121,47,179,17,2,1,95.09,20,100
20100121,19,20,47,2,2,58.2,93,837
20100121,67,149,91,2,4,19.88,27,162
20100121,245,166,8,1,1,65.75,49,686
20100121,126,143,63,2,3,16.3,32,384
20100121,118,61,66,2,3,13.07,35,525
20100121,79,191,29,1,2,24.81,96,480
20100121,106,35,5,1,1,54.83,49,343
20100121,101,19,66,2,3,72.27,71,568
20100121,109,27,90,2,4,96.38,48,528
20100121,217,197,86,2,4,47.05,16,240
20100121,151,142,23,1,2,72.54,59,413
20100121,49,9,92,2,4,71.19,57,456
20100121,99,207,63,2,3,8.15,85,680
20100121,68,148,84,2,4,13.99,86,1118
20100121,52,201,94,2,4,80.68,85,850
20100121,123,185,88,2,4,76.05,91,819
20100121,70,181,110,1,5,7.24,72,576
20100121,81,32,59,2,3,50.63,94,1034
20100121,133,235,79,2,4,71.78,55,825
20100121,162,236,45,2,2,37.21,67,469
20100121,146,42,77,2,4,56.97,6,30
20100121,164,222,22,1,2,55.48,24,288
20100121,19,191,104,1,5,13.39,47,611
20100121,89,118,120,2,5,56.59,78,1170
20100121,190,44,60,2,3,95.07,29,377
20100121,190,127,12,2,1,5.7,25,325
20100121,136,174,21,1,2,28.91,73,1022
20100121,53,7,37,1,2,88.15,87,783
20100121,105,236,68,1,4,48.45,85,850
20100121,23,180,68,1,4,10.18,45,405
20100122,152,206,30,1,2,91.34,32,384
20100122,159,207,59,2,3,84.78,86,1032
20100122,207,159,29,1,2,70.03,62,434
20100122,116,232,118,2,5,64.62,56,616
20100122,183,128,104,1,5,33.11,66,660
20100122,139,227,11,1,1,39.85,90,990
20100122,127,88,61,2,3,4.8,10,130
20100122,159,80,20,1,2,97.82,62,558
20100122,97,164,97,2,4,1.46,9,135
20100122,216,200,67,2,3,68.98,66,594
20100122,139,78,85,2,4,49.36,65,520
20100122,101,241,100,2,4,44.03,44,352
20100122,21,128,63,2,3,59.41,90,990
20100122,160,192,97,2,4,40.84,52,416
20100122,79,116,58,2,3,57.77,25,150
20100122,213,244,40,2,2,38.44,22,132
20100122,158,97,119,2,5,22.26,25,175
20100122,206,145,100,2,4,23.65,85,1275
20100122,199,52,27,1,2,77.92,64,640
20100122,42,113,6,1,1,55.82,32,320
20100122,241,122,95,2,4,98.14,75,750
20100122,238,157,37,1,2,86.95,88,616
20100122,222,226,54,1,3,78.15,46,276
20100122,227,62,33,1,2,89.19,74,592
20100122,58,133,45,2,2,3.9,7,98
20100122,26,208,57,2,3,88.27,71,639
20100122,208,165,13,2,1,51.16,20,260
20100122,208,246,34,1,2,29.48,91,1183
20100122,151,122,68,1,4,95.98,52,468
20100123,116,13,13,2,1,76.72,55,825
20100123,194,154,120,2,5,27.11,64,640
20100123,207,101,41,2,2,4.29,69,828
20100123,200,173,107,1,5,48.91,78,702
20100123,36,229,4,1,1,13.1,18,144
20100123,29,13,102,1,5,14.05,99,1188
20100123,18,200,2,1,1,3,83,415
20100123,33,80,69,1,4,88.07,5,70
20100123,167,213,75,2,4,32.47,91,910
20100123,223,240,29,1,2,73.84,46,276
20100123,217,167,76,2,4,69.98,10,60
20100123,241,243,75,2,4,97.45,66,396
20100123,4,127,46,2,2,47.82,67,536
20100123,3,18,53,1,3,20.03,39,468
20100123,236,33,34,1,2,6.34,98,1274
20100123,89,86,38,2,2,50.61,56,392
20100123,228,14,89,2,4,27.37,16,144
20100123,154,103,87,2,4,31.93,7,84
20100123,23,156,38,2,2,1.31,35,175
20100123,74,131,61,2,3,26.4,78,390
20100123,136,45,80,2,4,78.86,5,25
20100123,115,192,54,1,3,37.27,36,324
20100123,228,194,23,1,2,64.98,33,330
20100124,98,133,103,1,5,9.2,94,846
20100124,112,89,26,1,2,12.03,8,48
20100124,188,210,28,1,2,79.5,82,656
20100124,202,244,109,1,5,27.38,60,720
20100124,138,162,2,1,1,43.36,85,680
20100124,219,41,116,2,5,48.51,74,888
20100124,201,199,109,1,5,86.99,67,938
20100124,148,206,46,2,2,53.56,69,483
20100124,162,147,108,1,5,48.78,39,585
20100124,75,185,109,1,5,38.86,22,220
20100124,45,92,105,1,5,18.56,97,1164
20100124,242,243,100,2,4,26.46,11,77
20100124,224,28,32,1,2,41.95,89,534
20100124,187,99,87,2,4,55.15,26,182
20100124,142,219,108,1,5,89.09,99,693
20100124,4,47,56,2,3,19.94,25,125
20100124,62,25,30,1,2,49.65,55,330
20100124,100,95,73,1,4,12.71,48,672
20100124,49,212,48,2,2,53.24,44,396
20100124,85,230,82,2,4,11.4,65,780
